dataset,split,budget,rep,features,probe,score,k,alpha,nonmonotone
synthetic,0,250,2,conditional,xgb,0.5282350646231021,4,0.75,True
synthetic,0,250,2,raw+pca,xgb,0.5260729731294826,4,0.75,True
synthetic,0,250,2,raw+spectral-gibbs,xgb,0.539218031331581,4,0.75,True
synthetic,0,250,2,raw+conditional,xgb,0.5674419821430721,4,0.75,True
synthetic,0,250,3,raw,linear,0.4662451039129637,4,0.75,True
synthetic,0,250,3,raw,xgb,0.5677787332258553,4,0.75,True
synthetic,0,250,3,pca,linear,0.1547894168179602,4,0.75,True
synthetic,0,250,3,pca,xgb,0.2390092531256357,4,0.75,True
synthetic,0,250,3,spectral-marginal,linear,0.24678870484163162,4,0.75,True
synthetic,0,250,3,spectral-marginal,xgb,0.30873293436443383,4,0.75,True
synthetic,0,250,3,spectral-gibbs,linear,0.27910212336553386,4,0.75,True
synthetic,0,250,3,spectral-gibbs,xgb,0.3642559665306552,4,0.75,True
synthetic,0,250,3,conditional,linear,0.5306392686147966,4,0.75,True
synthetic,0,250,3,conditional,xgb,0.5327893727777573,4,0.75,True
synthetic,0,250,3,raw+pca,xgb,0.5652166216412705,4,0.75,True
synthetic,0,250,3,raw+spectral-gibbs,xgb,0.5897475508104117,4,0.75,True
synthetic,0,250,3,raw+conditional,xgb,0.5715495520419278,4,0.75,True
synthetic,0,250,4,raw,linear,0.4587492138097531,4,0.75,True
synthetic,0,250,4,raw,xgb,0.5338659472715868,4,0.75,True
synthetic,0,250,4,pca,linear,0.15058894185716232,4,0.75,True
synthetic,0,250,4,pca,xgb,0.18610147773338626,4,0.75,True
synthetic,0,250,4,spectral-marginal,linear,0.24845757538521152,4,0.75,True
synthetic,0,250,4,spectral-marginal,xgb,0.3159988893061434,4,0.75,True
synthetic,0,250,4,spectral-gibbs,linear,0.2805004263109253,4,0.75,True
synthetic,0,250,4,spectral-gibbs,xgb,0.301595372014682,4,0.75,True
synthetic,0,250,4,conditional,linear,0.52871917634903,4,0.75,True
synthetic,0,250,4,conditional,xgb,0.5170942672193692,4,0.75,True
synthetic,0,250,4,raw+pca,xgb,0.5358332502071731,4,0.75,True
synthetic,0,250,4,raw+spectral-gibbs,xgb,0.5429767225002696,4,0.75,True
synthetic,0,250,4,raw+conditional,xgb,0.5444264354887685,4,0.75,True
synthetic,0,1000,0,raw,linear,0.5077069539968885,4,0.75,True
synthetic,0,1000,0,raw,xgb,0.643068809911405,4,0.75,True
synthetic,0,1000,0,pca,linear,0.16351943075475206,4,0.75,True
synthetic,0,1000,0,pca,xgb,0.33703617063244995,4,0.75,True
synthetic,0,1000,0,spectral-marginal,linear,0.2627527699014037,4,0.75,True
synthetic,0,1000,0,spectral-marginal,xgb,0.44285307064775004,4,0.75,True
synthetic,0,1000,0,spectral-gibbs,linear,0.2945463138303336,4,0.75,True
synthetic,0,1000,0,spectral-gibbs,xgb,0.4550366708741169,4,0.75,True
synthetic,0,1000,0,conditional,linear,0.560814409522437,4,0.75,True
synthetic,0,1000,0,conditional,xgb,0.6117025572088965,4,0.75,True
synthetic,0,1000,0,raw+pca,xgb,0.6548223462028648,4,0.75,True
synthetic,0,1000,0,raw+spectral-gibbs,xgb,0.6596215449447909,4,0.75,True
synthetic,0,1000,0,raw+conditional,xgb,0.6646587805245336,4,0.75,True
synthetic,0,1000,1,raw,linear,0.5103719943361715,4,0.75,True
synthetic,0,1000,1,raw,xgb,0.6434432094735312,4,0.75,True
synthetic,0,1000,1,pca,linear,0.16051325611121015,4,0.75,True
synthetic,0,1000,1,pca,xgb,0.34994631685885436,4,0.75,True
synthetic,0,1000,1,spectral-marginal,linear,0.2582128601240201,4,0.75,True
synthetic,0,1000,1,spectral-marginal,xgb,0.43183327813138017,4,0.75,True
synthetic,0,1000,1,spectral-gibbs,linear,0.29030324824501474,4,0.75,True
synthetic,0,1000,1,spectral-gibbs,xgb,0.4619151360956707,4,0.75,True
synthetic,0,1000,1,conditional,linear,0.5608139011478588,4,0.75,True
synthetic,0,1000,1,conditional,xgb,0.6261720939532746,4,0.75,True
synthetic,0,1000,1,raw+pca,xgb,0.6544264684202117,4,0.75,True
synthetic,0,1000,1,raw+spectral-gibbs,xgb,0.6553667502109057,4,0.75,True
synthetic,0,1000,1,raw+conditional,xgb,0.6748158852070194,4,0.75,True
synthetic,0,1000,2,raw,linear,0.5164653917315476,4,0.75,True
synthetic,0,1000,2,raw,xgb,0.6433423481511962,4,0.75,True
synthetic,0,1000,2,pca,linear,0.16264083079554603,4,0.75,True
synthetic,0,1000,2,pca,xgb,0.33561361846561777,4,0.75,True
synthetic,0,1000,2,spectral-marginal,linear,0.2624083482093842,4,0.75,True
synthetic,0,1000,2,spectral-marginal,xgb,0.408979809712536,4,0.75,True
synthetic,0,1000,2,spectral-gibbs,linear,0.2944827933970491,4,0.75,True
synthetic,0,1000,2,spectral-gibbs,xgb,0.43747228838581353,4,0.75,True
synthetic,0,1000,2,conditional,linear,0.5573267970773536,4,0.75,True
synthetic,0,1000,2,conditional,xgb,0.6045117302262002,4,0.75,True
synthetic,0,1000,2,raw+pca,xgb,0.6431688882788773,4,0.75,True
synthetic,0,1000,2,raw+spectral-gibbs,xgb,0.642424661088345,4,0.75,True
synthetic,0,1000,2,raw+conditional,xgb,0.6475565305116826,4,0.75,True
synthetic,0,1000,3,raw,linear,0.5021697897653122,4,0.75,True
synthetic,0,1000,3,raw,xgb,0.6357330569867106,4,0.75,True
synthetic,0,1000,3,pca,linear,0.16170187797664648,4,0.75,True
synthetic,0,1000,3,pca,xgb,0.2918144091799223,4,0.75,True
synthetic,0,1000,3,spectral-marginal,linear,0.2619313310630791,4,0.75,True
synthetic,0,1000,3,spectral-marginal,xgb,0.42143879521188854,4,0.75,True
synthetic,0,1000,3,spectral-gibbs,linear,0.2940823805704367,4,0.75,True
synthetic,0,1000,3,spectral-gibbs,xgb,0.4290983770207881,4,0.75,True
synthetic,0,1000,3,conditional,linear,0.5605340460338473,4,0.75,True
synthetic,0,1000,3,conditional,xgb,0.6172359654860506,4,0.75,True
synthetic,0,1000,3,raw+pca,xgb,0.641441079186718,4,0.75,True
synthetic,0,1000,3,raw+spectral-gibbs,xgb,0.6436891560555706,4,0.75,True
synthetic,0,1000,3,raw+conditional,xgb,0.6593618664435762,4,0.75,True
synthetic,0,1000,4,raw,linear,0.5175625679969036,4,0.75,True
synthetic,0,1000,4,raw,xgb,0.6439004423976792,4,0.75,True
synthetic,0,1000,4,pca,linear,0.16377123971230811,4,0.75,True
synthetic,0,1000,4,pca,xgb,0.32250082139158676,4,0.75,True
synthetic,0,1000,4,spectral-marginal,linear,0.2621595560825214,4,0.75,True
synthetic,0,1000,4,spectral-marginal,xgb,0.42263607567865835,4,0.75,True
synthetic,0,1000,4,spectral-gibbs,linear,0.2934725584222738,4,0.75,True
synthetic,0,1000,4,spectral-gibbs,xgb,0.4556333370368296,4,0.75,True
synthetic,0,1000,4,conditional,linear,0.5650003807862134,4,0.75,True
synthetic,0,1000,4,conditional,xgb,0.6296843582619582,4,0.75,True
synthetic,0,1000,4,raw+pca,xgb,0.6509602025978558,4,0.75,True
synthetic,0,1000,4,raw+spectral-gibbs,xgb,0.6603932823856984,4,0.75,True
synthetic,0,1000,4,raw+conditional,xgb,0.6692479915856706,4,0.75,True
synthetic,1,50,0,raw,linear,0.3588862825781115,4,0.75,True
synthetic,1,50,0,raw,xgb,0.32370915536351896,4,0.75,True
synthetic,1,50,0,pca,linear,0.23980551175905773,4,0.75,True
synthetic,1,50,0,pca,xgb,0.2200851456098395,4,0.75,True
synthetic,1,50,0,spectral-marginal,linear,0.23629944063277886,4,0.75,True
synthetic,1,50,0,spectral-marginal,xgb,0.24385143200870085,4,0.75,True
synthetic,1,50,0,spectral-gibbs,linear,0.24829026187764824,4,0.75,True
synthetic,1,50,0,spectral-gibbs,xgb,0.24834958659247874,4,0.75,True
synthetic,1,50,0,conditional,linear,0.39334400060377317,4,0.75,True
synthetic,1,50,0,conditional,xgb,0.26918661215650197,4,0.75,True
synthetic,1,50,0,raw+pca,xgb,0.3083771041234299,4,0.75,True
synthetic,1,50,0,raw+spectral-gibbs,xgb,0.3097185624927671,4,0.75,True
synthetic,1,50,0,raw+conditional,xgb,0.3511390083420175,4,0.75,True
synthetic,1,50,1,raw,linear,0.30716919700462086,4,0.75,True
synthetic,1,50,1,raw,xgb,0.21323167917124408,4,0.75,True
synthetic,1,50,1,pca,linear,0.06329768944447689,4,0.75,True
synthetic,1,50,1,pca,xgb,0.09970470686701938,4,0.75,True
synthetic,1,50,1,spectral-marginal,linear,0.07134415200525845,4,0.75,True
synthetic,1,50,1,spectral-marginal,xgb,0.06265897939004283,4,0.75,True
synthetic,1,50,1,spectral-gibbs,linear,0.08317050890212807,4,0.75,True
synthetic,1,50,1,spectral-gibbs,xgb,0.11482250261348803,4,0.75,True
synthetic,1,50,1,conditional,linear,0.23487008147644572,4,0.75,True
synthetic,1,50,1,conditional,xgb,0.15178285056745966,4,0.75,True
synthetic,1,50,1,raw+pca,xgb,0.21070236001810283,4,0.75,True
synthetic,1,50,1,raw+spectral-gibbs,xgb,0.21477602976662014,4,0.75,True
synthetic,1,50,1,raw+conditional,xgb,0.19609008855186905,4,0.75,True
synthetic,1,50,2,raw,linear,0.28192459335979236,4,0.75,True
synthetic,1,50,2,raw,xgb,0.25792754242811566,4,0.75,True
synthetic,1,50,2,pca,linear,0.16713953236693624,4,0.75,True
synthetic,1,50,2,pca,xgb,0.08322687898725867,4,0.75,True
synthetic,1,50,2,spectral-marginal,linear,0.1645803084413634,4,0.75,True
synthetic,1,50,2,spectral-marginal,xgb,0.005319456237829034,4,0.75,True
synthetic,1,50,2,spectral-gibbs,linear,0.1654729232290143,4,0.75,True
synthetic,1,50,2,spectral-gibbs,xgb,0.05704699903846633,4,0.75,True
synthetic,1,50,2,conditional,linear,0.47484128855052543,4,0.75,True
synthetic,1,50,2,conditional,xgb,0.3371351775865541,4,0.75,True
synthetic,1,50,2,raw+pca,xgb,0.23867501272570435,4,0.75,True
synthetic,1,50,2,raw+spectral-gibbs,xgb,0.2051136130593183,4,0.75,True
synthetic,1,50,2,raw+conditional,xgb,0.29363395850919893,4,0.75,True
synthetic,1,50,3,raw,linear,0.3654565070408963,4,0.75,True
synthetic,1,50,3,raw,xgb,0.29230668781478064,4,0.75,True
synthetic,1,50,3,pca,linear,0.2595754329610329,4,0.75,True
synthetic,1,50,3,pca,xgb,0.07498064074619015,4,0.75,True
synthetic,1,50,3,spectral-marginal,linear,0.24814938947526743,4,0.75,True
synthetic,1,50,3,spectral-marginal,xgb,0.1076921557022057,4,0.75,True
synthetic,1,50,3,spectral-gibbs,linear,0.25218610138693487,4,0.75,True
synthetic,1,50,3,spectral-gibbs,xgb,0.1968284883458108,4,0.75,True
synthetic,1,50,3,conditional,linear,0.4638234897197395,4,0.75,True
synthetic,1,50,3,conditional,xgb,0.3541528898341255,4,0.75,True
synthetic,1,50,3,raw+pca,xgb,0.28975575891127603,4,0.75,True
synthetic,1,50,3,raw+spectral-gibbs,xgb,0.33898285731236877,4,0.75,True
synthetic,1,50,3,raw+conditional,xgb,0.36827823263668147,4,0.75,True
synthetic,1,50,4,raw,linear,0.33774951273141174,4,0.75,True
synthetic,1,50,4,raw,xgb,0.29761084256119397,4,0.75,True
synthetic,1,50,4,pca,linear,0.26346797557114454,4,0.75,True
synthetic,1,50,4,pca,xgb,0.2145683632976485,4,0.75,True
synthetic,1,50,4,spectral-marginal,linear,0.25247086333136226,4,0.75,True
synthetic,1,50,4,spectral-marginal,xgb,0.18859503782946918,4,0.75,True
synthetic,1,50,4,spectral-gibbs,linear,0.2534090466340908,4,0.75,True
synthetic,1,50,4,spectral-gibbs,xgb,0.21501913032876852,4,0.75,True
synthetic,1,50,4,conditional,linear,0.43434718101372183,4,0.75,True
synthetic,1,50,4,conditional,xgb,0.3185387923631531,4,0.75,True
synthetic,1,50,4,raw+pca,xgb,0.32809376522927813,4,0.75,True
synthetic,1,50,4,raw+spectral-gibbs,xgb,0.3255463139747956,4,0.75,True
synthetic,1,50,4,raw+conditional,xgb,0.31601251410363373,4,0.75,True
synthetic,1,100,0,raw,linear,0.44326308012611215,4,0.75,True
synthetic,1,100,0,raw,xgb,0.4676109884587253,4,0.75,True
synthetic,1,100,0,pca,linear,0.15208752221178667,4,0.75,True
synthetic,1,100,0,pca,xgb,0.2068608781368788,4,0.75,True
synthetic,1,100,0,spectral-marginal,linear,0.13548595137403818,4,0.75,True
synthetic,1,100,0,spectral-marginal,xgb,0.09694091655138182,4,0.75,True
synthetic,1,100,0,spectral-gibbs,linear,0.15478490684274582,4,0.75,True
synthetic,1,100,0,spectral-gibbs,xgb,0.08841509215861021,4,0.75,True
synthetic,1,100,0,conditional,linear,0.4861097704312286,4,0.75,True
synthetic,1,100,0,conditional,xgb,0.38732289670833564,4,0.75,True
synthetic,1,100,0,raw+pca,xgb,0.4677629562937753,4,0.75,True
synthetic,1,100,0,raw+spectral-gibbs,xgb,0.4829212918560205,4,0.75,True
synthetic,1,100,0,raw+conditional,xgb,0.44814010617041544,4,0.75,True
synthetic,1,100,1,raw,linear,0.4009335724787706,4,0.75,True
synthetic,1,100,1,raw,xgb,0.45299682930262264,4,0.75,True
synthetic,1,100,1,pca,linear,0.2560013685621756,4,0.75,True
synthetic,1,100,1,pca,xgb,0.24883818766823995,4,0.75,True
synthetic,1,100,1,spectral-marginal,linear,0.24621708286118027,4,0.75,True
synthetic,1,100,1,spectral-marginal,xgb,0.23604094076738313,4,0.75,True
synthetic,1,100,1,spectral-gibbs,linear,0.25181840535283395,4,0.75,True
synthetic,1,100,1,spectral-gibbs,xgb,0.2492842903531889,4,0.75,True
synthetic,1,100,1,conditional,linear,0.4872277663643366,4,0.75,True
synthetic,1,100,1,conditional,xgb,0.445606220649883,4,0.75,True
synthetic,1,100,1,raw+pca,xgb,0.48157518565923174,4,0.75,True
synthetic,1,100,1,raw+spectral-gibbs,xgb,0.4666587033845948,4,0.75,True
synthetic,1,100,1,raw+conditional,xgb,0.45949503849796425,4,0.75,True
synthetic,1,100,2,raw,linear,0.4565050298198543,4,0.75,True
synthetic,1,100,2,raw,xgb,0.44297133959351853,4,0.75,True
synthetic,1,100,2,pca,linear,0.2295945701272819,4,0.75,True
synthetic,1,100,2,pca,xgb,0.28406874992213693,4,0.75,True
synthetic,1,100,2,spectral-marginal,linear,0.22559427629908313,4,0.75,True
synthetic,1,100,2,spectral-marginal,xgb,0.26483616829839374,4,0.75,True
synthetic,1,100,2,spectral-gibbs,linear,0.23289677659442232,4,0.75,True
synthetic,1,100,2,spectral-gibbs,xgb,0.24171793581131318,4,0.75,True
synthetic,1,100,2,conditional,linear,0.4773300520268525,4,0.75,True
synthetic,1,100,2,conditional,xgb,0.42185300095781186,4,0.75,True
synthetic,1,100,2,raw+pca,xgb,0.47481135845815436,4,0.75,True
synthetic,1,100,2,raw+spectral-gibbs,xgb,0.4527323359704837,4,0.75,True
synthetic,1,100,2,raw+conditional,xgb,0.4808294914561434,4,0.75,True
synthetic,1,100,3,raw,linear,0.46836791142611,4,0.75,True
synthetic,1,100,3,raw,xgb,0.47458599527557943,4,0.75,True
synthetic,1,100,3,pca,linear,0.2557990145129717,4,0.75,True
synthetic,1,100,3,pca,xgb,0.24723177131370389,4,0.75,True
synthetic,1,100,3,spectral-marginal,linear,0.2532728384527887,4,0.75,True
synthetic,1,100,3,spectral-marginal,xgb,0.18543107800315872,4,0.75,True
synthetic,1,100,3,spectral-gibbs,linear,0.2587467554311489,4,0.75,True
synthetic,1,100,3,spectral-gibbs,xgb,0.20025658097477606,4,0.75,True
synthetic,1,100,3,conditional,linear,0.5174548324235331,4,0.75,True
synthetic,1,100,3,conditional,xgb,0.4983676153388493,4,0.75,True
synthetic,1,100,3,raw+pca,xgb,0.46356771237851735,4,0.75,True
synthetic,1,100,3,raw+spectral-gibbs,xgb,0.48132406140617245,4,0.75,True
synthetic,1,100,3,raw+conditional,xgb,0.49868237873916355,4,0.75,True
synthetic,1,100,4,raw,linear,0.34708190413154494,4,0.75,True
synthetic,1,100,4,raw,xgb,0.43336070330915477,4,0.75,True
synthetic,1,100,4,pca,linear,0.2561619817014924,4,0.75,True
synthetic,1,100,4,pca,xgb,0.29277752215588604,4,0.75,True
synthetic,1,100,4,spectral-marginal,linear,0.24847774140309398,4,0.75,True
synthetic,1,100,4,spectral-marginal,xgb,0.2739676305712585,4,0.75,True
synthetic,1,100,4,spectral-gibbs,linear,0.25299996845873873,4,0.75,True
synthetic,1,100,4,spectral-gibbs,xgb,0.2720917853772066,4,0.75,True
synthetic,1,100,4,conditional,linear,0.48364125844118133,4,0.75,True
synthetic,1,100,4,conditional,xgb,0.45358318692179156,4,0.75,True
synthetic,1,100,4,raw+pca,xgb,0.443483856292503,4,0.75,True
synthetic,1,100,4,raw+spectral-gibbs,xgb,0.44617100642706453,4,0.75,True
synthetic,1,100,4,raw+conditional,xgb,0.47212740121430974,4,0.75,True
synthetic,1,250,0,raw,linear,0.4984401396032193,4,0.75,True
synthetic,1,250,0,raw,xgb,0.5850610119986683,4,0.75,True
synthetic,1,250,0,pca,linear,0.26461979650536294,4,0.75,True
synthetic,1,250,0,pca,xgb,0.27811659568583325,4,0.75,True
synthetic,1,250,0,spectral-marginal,linear,0.25551497492243724,4,0.75,True
synthetic,1,250,0,spectral-marginal,xgb,0.28695428751723717,4,0.75,True
synthetic,1,250,0,spectral-gibbs,linear,0.25862499625287094,4,0.75,True
synthetic,1,250,0,spectral-gibbs,xgb,0.2883496893507659,4,0.75,True
synthetic,1,250,0,conditional,linear,0.5459788396153589,4,0.75,True
synthetic,1,250,0,conditional,xgb,0.5782227467792062,4,0.75,True
synthetic,1,250,0,raw+pca,xgb,0.5913790007870754,4,0.75,True
synthetic,1,250,0,raw+spectral-gibbs,xgb,0.5864601469777506,4,0.75,True
synthetic,1,250,0,raw+conditional,xgb,0.6265565296621174,4,0.75,True
synthetic,1,250,1,raw,linear,0.4721863337724004,4,0.75,True
synthetic,1,250,1,raw,xgb,0.5399153161066226,4,0.75,True
synthetic,1,250,1,pca,linear,0.27095724322975934,4,0.75,True
synthetic,1,250,1,pca,xgb,0.3309962528205508,4,0.75,True
synthetic,1,250,1,spectral-marginal,linear,0.26862717098815436,4,0.75,True
synthetic,1,250,1,spectral-marginal,xgb,0.33883913655439546,4,0.75,True
synthetic,1,250,1,spectral-gibbs,linear,0.27430718805048204,4,0.75,True
synthetic,1,250,1,spectral-gibbs,xgb,0.34906172629376986,4,0.75,True
synthetic,1,250,1,conditional,linear,0.5274055971269422,4,0.75,True
synthetic,1,250,1,conditional,xgb,0.5373817572046004,4,0.75,True
synthetic,1,250,1,raw+pca,xgb,0.5509184091978614,4,0.75,True
synthetic,1,250,1,raw+spectral-gibbs,xgb,0.5592393281972476,4,0.75,True
synthetic,1,250,1,raw+conditional,xgb,0.5780407262308982,4,0.75,True
synthetic,1,250,2,raw,linear,0.5071659516313465,4,0.75,True
synthetic,1,250,2,raw,xgb,0.5720819310679167,4,0.75,True
synthetic,1,250,2,pca,linear,0.2635633722987122,4,0.75,True
synthetic,1,250,2,pca,xgb,0.3256277322391682,4,0.75,True
synthetic,1,250,2,spectral-marginal,linear,0.2582072861635111,4,0.75,True
synthetic,1,250,2,spectral-marginal,xgb,0.31963601899090344,4,0.75,True
synthetic,1,250,2,spectral-gibbs,linear,0.26302288735723767,4,0.75,True
synthetic,1,250,2,spectral-gibbs,xgb,0.31492688972218963,4,0.75,True
synthetic,1,250,2,conditional,linear,0.5612172500234227,4,0.75,True
synthetic,1,250,2,conditional,xgb,0.5546289786570607,4,0.75,True
synthetic,1,250,2,raw+pca,xgb,0.5786386245164179,4,0.75,True
synthetic,1,250,2,raw+spectral-gibbs,xgb,0.5860639718419507,4,0.75,True
synthetic,1,250,2,raw+conditional,xgb,0.5923486450764133,4,0.75,True
synthetic,1,250,3,raw,linear,0.46657398100431025,4,0.75,True
synthetic,1,250,3,raw,xgb,0.5202948986462224,4,0.75,True
synthetic,1,250,3,pca,linear,0.2596297584457823,4,0.75,True
synthetic,1,250,3,pca,xgb,0.3357294935072579,4,0.75,True
synthetic,1,250,3,spectral-marginal,linear,0.25465582041106705,4,0.75,True
synthetic,1,250,3,spectral-marginal,xgb,0.36382470487035556,4,0.75,True
synthetic,1,250,3,spectral-gibbs,linear,0.2630428825335077,4,0.75,True
synthetic,1,250,3,spectral-gibbs,xgb,0.34631525099517624,4,0.75,True
synthetic,1,250,3,conditional,linear,0.5210510609855735,4,0.75,True
synthetic,1,250,3,conditional,xgb,0.5206125837758557,4,0.75,True
synthetic,1,250,3,raw+pca,xgb,0.5366300060100977,4,0.75,True
synthetic,1,250,3,raw+spectral-gibbs,xgb,0.5386300481219,4,0.75,True
synthetic,1,250,3,raw+conditional,xgb,0.5457762233613628,4,0.75,True
synthetic,1,250,4,raw,linear,0.5123855054693705,4,0.75,True
synthetic,1,250,4,raw,xgb,0.5628940036185861,4,0.75,True
synthetic,1,250,4,pca,linear,0.26719595274830044,4,0.75,True
synthetic,1,250,4,pca,xgb,0.3254410257264283,4,0.75,True
synthetic,1,250,4,spectral-marginal,linear,0.2630176997737633,4,0.75,True
synthetic,1,250,4,spectral-marginal,xgb,0.31395022697471753,4,0.75,True
synthetic,1,250,4,spectral-gibbs,linear,0.26708209223047996,4,0.75,True
synthetic,1,250,4,spectral-gibbs,xgb,0.32372286515708293,4,0.75,True
synthetic,1,250,4,conditional,linear,0.5341636537083305,4,0.75,True
synthetic,1,250,4,conditional,xgb,0.5419738547145794,4,0.75,True
synthetic,1,250,4,raw+pca,xgb,0.5690282249219607,4,0.75,True
synthetic,1,250,4,raw+spectral-gibbs,xgb,0.5704507598660626,4,0.75,True
synthetic,1,250,4,raw+conditional,xgb,0.5744475354710479,4,0.75,True
synthetic,1,1000,0,raw,linear,0.5357911102680274,4,0.75,True
synthetic,1,1000,0,raw,xgb,0.6687856051625902,4,0.75,True
synthetic,1,1000,0,pca,linear,0.27463264652458974,4,0.75,True
synthetic,1,1000,0,pca,xgb,0.4036857797141873,4,0.75,True
synthetic,1,1000,0,spectral-marginal,linear,0.27076099076070004,4,0.75,True
synthetic,1,1000,0,spectral-marginal,xgb,0.39164318359089756,4,0.75,True
synthetic,1,1000,0,spectral-gibbs,linear,0.2766993482854211,4,0.75,True
synthetic,1,1000,0,spectral-gibbs,xgb,0.40091727066935046,4,0.75,True
synthetic,1,1000,0,conditional,linear,0.5715955966361672,4,0.75,True
synthetic,1,1000,0,conditional,xgb,0.633407029578103,4,0.75,True
synthetic,1,1000,0,raw+pca,xgb,0.6676715209765708,4,0.75,True
synthetic,1,1000,0,raw+spectral-gibbs,xgb,0.6693884879412118,4,0.75,True
synthetic,1,1000,0,raw+conditional,xgb,0.6901438994644475,4,0.75,True
synthetic,1,1000,1,raw,linear,0.5257193983502428,4,0.75,True
synthetic,1,1000,1,raw,xgb,0.6742863850272773,4,0.75,True
synthetic,1,1000,1,pca,linear,0.25683212932220945,4,0.75,True
synthetic,1,1000,1,pca,xgb,0.366557957568455,4,0.75,True
synthetic,1,1000,1,spectral-marginal,linear,0.25091466052498446,4,0.75,True
synthetic,1,1000,1,spectral-marginal,xgb,0.3718061050713416,4,0.75,True
synthetic,1,1000,1,spectral-gibbs,linear,0.25745784738986177,4,0.75,True
